profile,text,reactions,comments,shares,created_at,followers
Ualá,"hashtag
#Argentina 🇦🇷 🔥 Tenemos promos GIGANTES para que pagar con tus tarjetas Ualá desde el celu sea un golazo.

🚇 Viajar con hasta 100% de reintegro en subtes y colectivos habilitados
🛒 Ahorrar hasta 25% en supermercados y farmacias
🍝 Y lo mejor: hasta 30% en restaurantes, bares, cafés y comida rápida los findes

Mirá todas las promos acá:😉",66,0,5,09/09/2025,574098
Ualá,"💬 “Vivimos en un mundo con una segunda Guerra Fría entre Estados Unidos y China, y esa es la clave para entender los próximos 50 años.” – Pierpaolo Barbieri en una entrevista con Ezequiel Burgo para Clarín.

En esta conversación, Pier se pone el traje de historiador para repasar las tensiones globales que redefinen el presente y el futuro, y reflexionar sobre qué lugar puede ocupar América Latina –y Argentina 🇦🇷 en particular– en este nuevo tablero internacional.

Habla de historia, tecnología, democracia, y del rol que tenemos quienes formamos parte de la economía del conocimiento en la construcción de una sociedad más sólida y participativa.

👉 La nota completa acá:",107,1,1,11/07/2025,574098
Ualá,En Ualá trabajamos para que manejar tu plata 💲 sea más fácil. 🤔 ¿Qué te gustaría mejorar a la hora de administrarla? Contanos en la encuesta 👇,29,8,8,11/06/2025,574098
Ualá,"🇲🇽 ¡Lanzamos Reserva a Plazo en México! 🚀

Desde hoy, todas las personas que usan Ualá en 🇲🇽 pueden proteger su dinero de la inflación y planificar su futuro de manera fácil y accesible.

Con la app puedes:

📈 Invertir, a cualquier hora y desde cualquier lugar, y crear una reserva.
🎯 Crear reservas personalizadas para cada objetivo (un viaje, el enganche, ¡lo que quieras!).
💰 Elegir distintos plazos y tasas para obtener rendimientos atractivos y hacer crecer tu dinero.

Este es un paso enorme para seguir fortaleciendo nuestro ecosistema de inversiones y acercar mejores herramientas financieras a cada vez más personas en el país. 💪

Más información en 👉",48,1,1,09/10/2025,574098
Ualá,"🇦🇷 Gracias Expo EFI por recibirnos en la 12ª edición del evento de economía, finanzas e inversiones más relevante del país.

Estuvimos presentes en dos paneles que pusieron sobre la mesa los principales desafíos y oportunidades del sistema financiero actual:

💬 En el Congreso Económico Argentino,, VP de Ualá Bis, participó del panel ""Sistema financiero: fintech y medios de pago"", donde repasó el camino recorrido desde la cuenta virtual hasta el neobanco, el acceso a dólares e inversiones, y nuestro modelo de scoring propio para poder ampliar cada vez más nuestra oferta crediticia. Compartió escenario con(BIND),(Naranja X) y(SatoshiTango), en un espacio liderado por.

💬 En el Seminario Fintech,, Director de Wealth Management, participó del panel sobre inversión en un contexto bimonetario y el desarrollo del ecosistema financiero. Lo hizo junto a(Ripio) y(Personal Play), con la moderación de, Head of Payments & Crypto de la.

Nos llevamos grandes aprendizajes, nuevas conexiones y el impulso para seguir transformando la experiencia financiera en la región.",60,2,2,12/05/2025,574098
Ualá,"Estuvimos con Pierpaolo Barbieri en Experiencia Endeavor Sub20 de Endeavor Argentina, junto a más de 10.000 jóvenes que están terminando el colegio y empezando a imaginar lo que viene. Un espacio único para compartir ideas, historias y motivar a las nuevas generaciones.

Cuando lanzamos
, fuimos la primera entidad financiera en ofrecer cuentas para menores. La regulación lo permitía, pero nadie lo hacía. Para nosotros fue una prioridad, porque sabíamos que había miles de jóvenes listos para empezar a gestionar su plata. Queríamos estar ahí desde el principio.

Ayer lo volvimos a ver. Arián le escribió a Pier por X contándole su amor por Ualá y quisimos que nos acompañara en un día tan importante. Él abrió su cuenta a los 14 años y hoy, con 21, sigue eligiéndonos. Se vino desde Burzaco para escucharlo y compartir este momento. Su historia es una entre muchas, pero nos recuerda todo lo que recorrimos.

Por eso este evento nos toca de cerca. Porque muchos de los que llenaron el Movistar Arena fueron, literalmente, los primeros en creer en nosotros. Y eso nos recuerda para qué hacemos lo que hacemos: construir el mejor producto, también para quienes están dando sus primeros pasos.

🔗 El evento completo acá 👉",88,2,0,12/05/2025,574098
Ualá,"🐾 De tanto escucharnos, ¡nuestras mascotas ya son parte del equipo!

En el Día del Animal 🇦🇷 celebramos a quienes nos acompañan todos los días y, sin quererlo, se convirtieron en especialistas en entrevistas, tecnología, UX, pagos, cobros, créditos, inversiones, marketing y mucho más. 👉 Deslizá para conocer al squad más tierno de
. 🐶🐱😍

😉 Y si te dieron ganas de sumarte (y traer a tu mascota al equipo 💖), mirá nuestras búsquedas abiertas acá:

🇦🇷 👉
🇲🇽 👉
🇨🇴 👉",297,9,9,12/05/2025,574098
Ualá,"🎨✨ En 🇨🇴 celebramos el Día de la Niñez con una tarde llena de arte, color y pura diversión. Nos encanta crear espacios donde podamos disfrutar, imaginar y conectar en familia. Este día, la creatividad fue la gran protagonista. ¡Gracias a los que se sumaron! 💙👕

¿Te gustaría ser parte del equipo? Estamos buscando:

💻 Lead Software Engineer →
💻 Mulesoft Software Engineer →",86,0,1,12/05/2025,574098
Ualá,"💸 Llega el aguinaldo (o está por llegar) y cada persona tiene su propio plan: ahorrar, invertir, pagar deudas o darse un gusto… 

Ensabemos que las decisiones financieras son personales, pero también creemos que con información clara, es más fácil elegir mejor.

📚 Explorá más en Aula Ualá:

🇦🇷
🇨🇴
🇲🇽

📊 ¡Votá en la encuesta y contanos! ⬇️",37,3,0,11/07/2025,574098
Ualá,"🇦🇷 ¿Estás para que tu plata crezca más fácil? Estás para Ualá.

Ahora podés llevar tu rendimiento un paso más arriba 👇

🔹 Si sumás $250.000 en ciertas operaciones este mes → el próximo mes accedés a tu tasa plus que rinde hasta 40% TNA.
🔹 Si sumás $500.000 → accedés a tu tasa plus que rinde hasta 43% TNA.

👉 Sólo necesitás tener entre $10.000 y $1.000.000 en tu cuenta para que genere rendimientos.
👉 Las tasas que te mostramos son las vigentes hoy. Tené en cuenta que pueden cambiar con el tiempo.

¿Tenés más? Podés invertir en el FCI con disponibilidad inmediata desde nuestra app: sacás tu plata cuando quieras. 🚀",36,0,1,09/10/2025,574098
Ualá,"🐾 Nina, esto es para vos 

Pasó el Día del Animal 🇦🇷, pero no podíamos dejar de reconocer a Nina, una de las colaboradoras más queridas de Ualá (y sí, también una de las primeras 💖).

Pieza clave de todo lo que es hoy nuestra app: se sumó junto con💻 (colaborador #2 y CTO de Ualá 🇲🇽) cuando Ualá era sólo una idea en PowerPoint.

Pasó por las primeras oficinas en co-works y también se fue a vivir de Buenos Aires hasta Ciudad de México. ✈️

¿Su rol?

Acompañar de cerca, transmitir alegría y estar siempre lista para una caminata entre ideas. Una verdadera pionera del
. 🤗

👀 Si querés formar parte del equipo de Nina (ejem… de Eze 😅), mirá las búsquedas que tenemos abiertas en este link 👉",215,1,1,12/05/2025,574098
Ualá,"🇲🇽 Modo niñez: activado 🎈🍭 🧸

Nuestro equipo volvió a ser niño por un día. Transformamos las oficinas en 🇲🇽 en un espacio lleno de juegos, dulces y mucha nostalgia. 🍬

No faltaron los clásicos que nos hicieron cantar, bailar y recordar lo mejor de aquellos años. Spoiler: sí, cantamos todas las canciones 😄🎶.

Porque en Ualá creemos que mantener viva la niñez también es parte de crear, innovar y disfrutar lo que hacemos cada día. 💙

¿Quieres ser parte de este gran equipo? Sumate 👉",84,1,1,12/05/2025,574098
Ualá,"🇲🇽 ¡Nos vamos a los Juegos Bancarios 2025! 🏆 🏅

Más de 27 personas del equipo se pusieron la camiseta (literal) para competir en +7 disciplinas deportivas en el evento más importante del ecosistema financiero del país.

🎽⚽🏀 Desde fútbol hasta ajedrez, pasando por básquetbol, atletismo y más. Porque además de crear el mejor producto, también sabemos jugar en equipo. 💪

Los Juegos Bancarios son una tradición con historia, y la excusa perfecta para conectar, compartir y representar con orgullo lo que hacemos todos los días.

💙 ¡Muchos éxitos a quienes nos van a estar representando! Ya son campeones. 😉 ¿Quieres jugar en las grandes ligas? 👉 Conoce nuestras vacantes",164,2,2,12/05/2025,574098
Ualá,"hashtag
#Argentina 🇦🇷 Llevamos los colores en el pecho 💙🤍

Este 9 de julio, conmemoramos el Día de la Independencia entregando escarapelas a nuestro equipo, hechas por Pilar, una emprendedora con discapacidad psico-social que, a través del macramé, pudo abrirse paso en el mundo laboral.

Su proyecto forma parte de, una iniciativa que reúne a más de 20 emprendimientos impulsados por personas con discapacidad, con el objetivo de promover la inclusión laboral y visibilizar su talento.",368,11,11,10/08/2025,574098
Ualá,"📅 16 de abril: Día Mundial del Emprendimiento

Emprender no es sencillo, pero cada día son más quienes se animan a hacerlo. 💪 Según nuestro último informe, el 64% de las personas en la región cree que contar con cobros digitales es clave para el éxito de un negocio. Aun así, el efectivo sigue liderando.

Por eso queremos saber: 👉 ¿𝗖𝘂á𝗹 𝗲𝘀 𝘁𝘂 𝗺é𝘁𝗼𝗱𝗼 𝗽𝗿𝗲𝗳𝗲𝗿𝗶𝗱𝗼 𝗽𝗮𝗿𝗮 𝗰𝗼𝗯𝗿𝗮𝗿 𝗼 𝗽𝗮𝗴𝗮𝗿 𝗽𝗿𝗼𝗱𝘂𝗰𝘁𝗼𝘀 𝗼 𝘀𝗲𝗿𝘃𝗶𝗰𝗶𝗼𝘀?

💡 En
, escuchamos a quienes se atreven a emprender para seguir mejorando nuestras soluciones. Celebramos su esfuerzo, creatividad y perseverancia. Con
, los acompañamos para que cobrar sea más fácil con:

✔️ Comisiones bajas
⚡ Acreditación inmediata
📲 Cobros físicos y digitales
💳 Todos los medios de pago

Porque emprender ya tiene suficientes desafíos. Cobrar no debería ser uno. 😉",37,5,0,12/05/2025,574098
Ualá,"IA sin filtros 🚀 👇

Recibimos a Fredi Vivas, Fundador y CEO de RockingData, para hablar sobre el impacto real de la IA en los negocios y por qué es clave entenderla para aprovecharla mejor. Lo entrevistó, nuestro Chief Data & AI Officer. 💥 ¿Te apasiona este mundo? Estamos buscando Data Scientist para sumarse al equipo 👉",103,12,12,11/07/2025,574098
Ualá,"🤔 ¿La opción fácil o la segura? 👉 ¡La respuesta correcta es Ualá! 

Nuestra nueva campaña junto a “El Capi Pérez” 😎, uno de los conductores y comediantes más populares de México 🇲🇽, en donde a través del humor contamos por qué Ualá es la respuesta correcta para manejar tu dinero:

📱 Fácil, porque es 100% desde una app con la mejor tecnología.
🔒 Segura, porque somos un banco autorizado.
✅ Y todo en un solo lugar: la mejor cuenta con rendimiento, tarjeta de crédito gratuita, pagos, cuenta de nómina, remesas… ¡y mucho más!

El Capi lo sabe, la respuesta correcta es. 💙👇",135,4,4,11/07/2025,574098
Ualá,"📍 Desde Nueva York, charlando sobre lo que mejor sabemos hacer: emprender, crecer y desafiar lo establecido.

, estuvo en la décima edición de, el espacio que reúne a estudiantes de 🇦🇷 estudiando en el extranjero, hablando sobre el camino de los unicornios argentinos junto adey condeguiando la conversación.

¿Emprender desde Argentina es un desafío? Sí. ¿Vale la pena? También.

Seguimos apostando a la tecnología y al talento para cambiar el juego en la región. Ojalá estas charlas inspiren a que todo el talento argentino quiera seguir creando desde Latinoamérica para todo el mundo. 🚀",153,4,4,12/04/2025,574098
Ualá,"¡El futuro del marketing y la industria financiera, a debate! 💬

Nuestro Director de Marketing en 🇲🇽 México, Martín Hansen, participó en el podcast de.0 en una charla súper enriquecedora sobre los retos y oportunidades que están marcando el presente y el futuro de los servicios financieros en América Latina. 🌎💳

En la entrevista, habló sobre:

🔹 La misión de Ualá por traer los servicios financieros al siglo XXI.
🔹 Estrategias para construir una marca sólida en un ecosistema que no se detiene.
🔹 El rol de la tecnología y los datos para crear productos que mejoran la vida de nuestros clientes.

🙌 Gracias a todo el equipo de Merca 2.0 por el espacio y la excelente conversación.
🎧 La entrevista completa aquí 👉",54,1,1,09/10/2025,574098
Ualá,"🇦🇷 🚀 ¡Tuvimos nuestra primera MeetUp del año! 🎉

Recibimos al equipo de Rust Argentina en nuestra oficina. Fue una jornada increíble donde nos reunimos para aprender sobre Cargo, AWS Lambdas, Rust en la nube y los beneficios y desafíos de Rust en producción. 💻 🔥

Contamos con dos charlas imperdibles dey, y como siempre, hubo un espacio para networking con snacks y algo para tomar. 🍕 🍹

Aunque en Ualá no utilizamos Rust, creemos que siempre es una excelente oportunidad para compartir conocimientos y aprender de otras tecnologías. 😉

Gracias a todos los que se sumaron y nos acompañaron y apor la iniciativa de la organización. ¡Esperamos verlos en la próxima! 🙌",148,0,7,12/04/2025,574098
Ualá,"🎙️ ¿Qué tienen en común la historia, el efectivo y la banca digital? La respuesta está en esta conversación entre Pierpaolo Barbieri y Enzo Cavalie en Startupeable.

En el episodio, Pier comparte los aprendizajes detrás de haber construido un banco desde cero, levantar capital y operar en Argentina 🇦🇷, México 🇲🇽 y Colombia 🇨🇴.

🔹 Por qué el efectivo sigue siendo el mayor competidor.
🔹 Los 4 puntos clave para ganar como banco en México.
🔹 Por qué pensar como historiador puede marcar la diferencia en decisiones empresariales.

Gracias por la invitación y el espacio para contar esta historia que nació con una visión clara y hoy impacta a más de 10 millones de personas en la región. 🌎

🎧 Escuchá el episodio completo en:

Spotify:
YouTube:
Apple Podcasts:",137,8,8,11/07/2025,574098
Ualá,"Resumen semanal de mercados, donde hablamos de 
hashtag
#FinanzasPeroFácil. 💡 Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales. 👇

#1. Mercado Internacional 🌍
Los aranceles anunciados por Estados Unidos generan volatilidad en el mercado, aunque el Gobierno sugirió cierta flexibilidad antes de su implementación el 2 de abril. La Reserva Federal decidió mantener la tasa de interés en el rango de 4,50%-4,25%, lo que mantiene la incertidumbre en los mercados financieros.

#2. Mercado Local Argentino 🇦🇷
El Gobierno espera cerrar el acuerdo con el FMI a mediados de abril tras la aprobación del DNU en Diputados. Mientras tanto, el Banco Central tuvo una semana vendedora, con un saldo de aproximadamente USD 1.000 millones, y los futuros del dólar en ROFEX mostraron gran volatilidad.

#3. Rendimiento de Acciones 📉
El mercado accionario argentino tuvo una semana mixta, con subas en Ternium, Sociedad Comercial del Plata y Loma Negra, que lograron buenos rendimientos. Sin embargo, se observó una caída generalizada en varias acciones, con Banco Macro, IRSA y Transener entre las más afectadas.

#4. Rendimiento de CEDEARs 🌎📉
El CEDEAR de la semana es NIO, fabricante chino de autos eléctricos. Sin embargo, el mercado presentó un rendimiento mixto: Lithium Americas, Coinbase y MercadoLibre lideraron las subas, mientras que otras empresas tecnológicas mostraron caídas leves.

#5. Perspectiva de Tasas e Inversión en Renta Fija 💰
Las curvas de tasas en pesos y dólares reflejan la evolución de la política monetaria y las expectativas del mercado ante los próximos movimientos de inflación y tasas de interés.

Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera. 👉",43,0,3,12/04/2025,574098
Ualá,"🇦🇷 Cada vez más mujeres invierten y diversifican sus activos 📈💜

De 2023 a hoy, la participación de las mujeres en Dólar MEP y CEDEARs creció significativamente. Aunque la mayoría sigue teniendo un perfil conservador, cada vez más se animan a asumir riesgos. ¿Cómo invierten y qué las motiva? Lo contamos en nuestro nuevo informe. 👇

🔹 Más mujeres dan sus primeros pasos en inversiones, pero con montos menores

📊 El 55% de las mujeres invierte hace menos de un año (vs. 40% de los hombres).
💰 4 de cada 10 invierten menos del 10% de sus ingresos y solo el 12% destina más del 30% (vs. 20% en hombres).

🔹 Las motivaciones son distintas

✅ 63% de las mujeres invierten para generar ingresos extra (vs. 66% hombres).
✅ 56% lo hace para tener un respaldo ante emergencias (vs. 36% hombres).
✅ Solo el 6% de las mujeres invierte a más de 3 años (vs. 14% hombres).
✅ 87% lo hace a través de bancos digitales y fintechs.

🔹 Brecha de conocimiento y confianza

📖 4 de cada 10 mujeres afirman no tener conocimientos sobre inversiones (el doble que los hombres).
🔍 33% consulta a familiares o amigos antes de invertir (vs. 18% hombres).

🔹 Más participación en el ecosistema


📈 La presencia femenina en Dólar MEP creció un 17% y en CEDEARs un 11%.
🌱 Fondo Común de Inversión y Plazo Fijo siguen siendo las opciones más elegidas.

💬 “En Ualá, trabajamos para ofrecer herramientas claras y de fácil acceso, para que cada vez más mujeres puedan tomar el control de su vida financiera.” –, Chief Product Officer (CPO) de Ualá.

💬 “Cada vez más mujeres están tomando un rol activo en la gestión de su plata, y seguimos ampliando nuestras opciones para que esta tendencia continúe.” –, Director de Wealth Management en Ualá.

En Ualá trabajamos para ofrecer herramientas accesibles y educación financiera para que todas las personas puedan invertir.

¿Qué opinás de estos datos? ¿Cuáles fueron tus primeros pasos en el mundo de las inversiones? 🚀


📖 Accedé al informe completo acá 👉",131,3,3,12/04/2025,574098
Ualá,"Resumen semanal de mercados, donde hablamos de 
hashtag
#FinanzasPeroFácil. 💡 Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales. 👇

#1. Mercado Internacional 🌍
Estados Unidos evalúa imponer aranceles de hasta 200% a las bebidas alcohólicas de la Unión Europea. Christine Lagarde, presidenta del Banco Central Europeo, advirtió sobre las posibles consecuencias económicas de esta medida.

#2. Mercado Local Argentino 🇦🇷
El Gobierno anunció un principio de acuerdo con el FMI para un programa a 10 años, que servirá para capitalizar al BCRA y cubrir vencimientos de los próximos cuatro años. Este acuerdo genera expectativa en el mercado local.

#3. Rendimiento de Acciones 📉
El mercado accionario argentino tuvo una semana mixta, con Transportadora Gas del Sur, Mirgor y YPF entre las ganadoras. Empresas financieras como Grupo Supervielle y Banco Valores registraron fuertes caídas.

#4. Rendimiento de CEDEARs 🌎📉
Tesla (TSLA) es el CEDEAR de la semana, pero el mercado mostró una tendencia dividida. Mientras que MicroStrategy, Vista y Nvidia lideraron las subas, otros CEDEARs como Bitfarms y Apple registraron caídas moderadas.

#5. Perspectiva de Tasas e Inversión en Renta Fija 💰
Las curvas de tasas en pesos y dólares reflejan la evolución de la política monetaria y las expectativas del mercado ante los próximos movimientos de inflación y tasas de interés.

Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera. 👉",54,0,0,12/04/2025,574098
Ualá,"💡 Semana Mundial del Dinero

Del 17 al 23 de marzo se celebra la 
hashtag
#SemanaMundialdelDinero, una iniciativa para impulsar la educación financiera. En Aula Ualá, sabemos que cada persona tiene diferentes necesidades cuando se trata de manejar su plata. Por eso, queremos saber: si pudieras aprender más sobre un tema financiero, ¿cuál elegirías? 🧐

📚 Explorá más en Aula Ualá:
🇦🇷
🇨🇴
🇲🇽

📊 ¡Votá en la encuesta y contanos! ⬇️",39,3,0,12/04/2025,574098
Ualá,"Estuvimos presentes en el evento de ADEBA Joven, “Open Finance: Un Ecosistema Abierto para la Banca del Futuro”, en la Torre de Banco Galicia, junto a más de 300 invitados. 🚀

, nuestro Director de Medios de Pago, fue parte del panel “Implementación local: particularidades y oportunidades de Open Finance en 🇦🇷 Argentina”, junto a(),() y con la moderación de().

Una jornada para hablar de tendencias globales, desafíos locales y la mirada del regulador. Fue un espacio ideal para compartir ideas, aprender de otras experiencias y seguir empujando la transformación de la industria. 🤝",99,4,4,09/10/2025,574098
Ualá,"Resumen semanal de mercados, donde hablamos de 
hashtag
#FinanzasPeroFácil. 💡 Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales. 👇

#1. 🌎 Mercado internacional
Los aranceles recíprocos anunciados causaron ventas masivas por su impacto económico. Los inversores buscaron refugio en bonos del tesoro de EEUU a 10 años como alternativa segura ante la volatilidad.

#2. 🇦🇷 Mercado argentino
El nuevo acuerdo con el FMI generó expectativas de una salida del cepo cambiario, aunque el gobierno intenta desmentirlo. La inflación de marzo parece incrementarse respecto al mes anterior, situándose entre 2.6% y 2.9%.

#3. 📊 Rendimiento de CEDEARs
Las principales caídas fueron en minería y tecnología: HUT 8 Mining (-18.1%), Satellogic (-16.1%), Microstrategy (-15.6%), Tesla (-13.3%) y Bitfarms (-11%). Meta Platforms destaca como CEDEAR de la semana con un rendimiento anual positivo del 22.9% y una capitalización de 1.105.307 millones de USD.

#4. 📈 Rendimiento de acciones
El mercado argentino experimentó fuertes caídas, destacando Supervielle (-19.3%), Comercial del Plata (-18.8%), YPF (-17.1%), TGN (-14.3%) y TGS (-14.3%). Las acciones más operadas fueron YPF, Galicia, Pampa, Macro y Supervielle.

#5. Comportamiento de bonos y tasas 📈
Las curvas de rendimiento muestran tasas de LECAPs/BONCAPs entre 30% y 45% en pesos, mientras los bonos en dólares ley extranjera (GD) presentan rendimientos entre 13.09% y 15.20%, con el GD30 ofreciendo la mayor tasa. Los bonos en dólares ley local (AL) muestran rendimientos entre 13.04% y 16.32%, destacándose el AL29 con el mejor retorno.

Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera. 👉",51,1,1,12/04/2025,574098
Ualá,"Pierpaolo Barbieri en Neura, en modo historiador y analista internacional 🎙️

Una charla imperdible sobre historia, geopolítica y el rol clave de la tecnología en el mundo de hoy.

🧠 La relación entre Estados Unidos y China.
🤖 Quién liderará el futuro: AI, fintech, educación digital.
🌎 El lugar de América Latina en este nuevo escenario.

Vale cada minuto. Gracias por el espacio ay👏 🎙️ La entrevista completa acá 👉",289,6,6,11/07/2025,574098
Ualá,"Resumen semanal de mercados, donde hablamos de 
hashtag
#FinanzasPeroFácil. 💡 Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales. 👇

#1. Mercado internacional 🌎
La economía de EE.UU. creció 2,4% en el 4º trimestre de 2024 (revisado desde 2,3%). La FED (Reserva Federal) prevé que el impacto de nuevos aranceles en la inflación sea temporal, aunque reconoce un riesgo latente a largo plazo.

#2. Mercado local argentino 🇦🇷
El Tesoro renovó el 100% de sus vencimientos de deuda de fin de marzo, emitiendo bonos en pesos y atados al dólar. Además, se confirmó un acuerdo con el FMI por un desembolso de USD 20.000 millones.

#3. Rendimiento de acciones 📈
Semana mixta para las acciones argentinas. Varias registraron subas destacadas (Sociedad Comercial del Plata, Cresud, Aluar, Mirgor y Banco Valores lideraron las ganancias), aunque algunas otras cerraron con caídas moderadas.

#4. Rendimiento de CEDEARs 📊
El CEDEAR de la semana fue Alphabet (GOOGL, matriz de Google). También hubo interés en Apple, Coca-Cola, Vista y Tesla. Algunos CEDEARs subieron levemente y otros bajaron con fuerza.

#5. Tasas e inversión en renta fija 💰
Las tasas de interés en pesos siguen muy altas en el corto plazo. En dólares, las tasas de los bonos se mantienen estables. Este escenario influye en las oportunidades de inversión en renta fija.

Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera. 👉",27,1,0,12/04/2025,574098
Ualá,"Seguimos compartiendo las charlas con creadores de contenido financiero que nos visitaron en la oficina 🇦🇷. Esta vez, les preguntamos a Nicolás Passini, Celeste Sánchez, Juan Pablo Molina y Daniel Levi: 💡 ¿Cuál fue el mejor consejo financiero que recibieron? 🎙️ Mirá 👇",38,1,1,11/06/2025,574098
Ualá,"💬 Charlamos con creadores de contenido financiero que la rompen en las redes: Nicolás Passini, Celeste Sanchez, Fer Bolagay, Juan Pablo Molina, Laura Vierheller Mayorga y Daniel Levi. 📱💸 Pasaron por la oficina 🇦🇷 y nos contaron cuál fue su primera inversión y algunos tips o consejos que aprendieron. 🎙️ Mirá 👇",67,4,4,11/06/2025,574098
Ualá,"💡 Recibimos al equipo de Coderhouse en nuestras oficinas para seguir explorando herramientas prácticas e innovaciones en GenAI.

De la mano de, compartimos ejemplos concretos, analizamos casos reales y conversamos sobre las principales tendencias en:

🔹 Presentación de los distintos modelos
🔹 Prompts y cómo optimizarlos
🔹 Usar IA para trabajar con datos
🔹 Herramientas prácticas que ayudarán nuestro día a día

Con foco en personalizar el uso de herramientas, automatizar tareas y aplicar IA a nuestros procesos, seguimos apostando a la formación para potenciar lo que hacemos y cómo lo hacemos.

Gracias a, nuestro Chief Data & Analytics Officer (CDO), y a, Head de Data Engineering, por impulsar este espacio de aprendizaje.

🎥 Te dejamos un video con los mejores momentos de la actividad.

👀 Si llegaste hasta acá, probablemente te interese. Spoiler: estamos buscando talento para IA Engineering 👉",177,14,14,11/06/2025,574098
Ualá,"Resumen semanal de mercados, donde hablamos de 
hashtag
#FinanzasPeroFácil. 💡 Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales:

#1. Mercado Internacional 🌐
La administración de Trump impulsa aranceles del 25% al acero y aluminio a partir del 12 de marzo para reducir el déficit comercial. Además, se registró un desempleo del 4% en EE. UU., y se destacan los balances de compañías relevantes como NVIDIA, Berkshire Hathaway y Zoom.

#2. Mercado Local Argentino 🇦🇷
Se destaca la reunión entre Milei y la directora del FMI para avanzar hacia un nuevo acuerdo. Asimismo, la inflación mayorista de enero se ubicó en 1,5% mensual.

#3. Rendimiento de Acciones 📈
El informe presenta un ranking de acciones con mejor desempeño en el mercado local, destacándose títulos como BYMA, TECO2, TGNO4, COME, EDN, TRAN y CVH, lo que evidencia el dinamismo del sector accionario.

#4. Rendimiento de CEDEARs 📊
Se resalta a Intel Corporation (INTC) como CEDEAR de la semana, complementado por un ranking en el que figuran instrumentos internacionales como Alibaba, Coca-Cola, Satellogic y NVIDIA, lo que ofrece oportunidades de diversificación global.

#5. Perspectiva de Tasas e Inversión en Renta Fija 💹
El análisis abarca el comportamiento de las curvas de tasas fijas en pesos y dólares (tanto bajo ley extranjera como local), reflejando las expectativas del mercado ante la evolución de la política monetaria y la inflación.

Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera. 👉",51,2,2,13/03/2025,574098
Ualá,"Resumen semanal de mercados, donde hablamos de 
hashtag
#FinanzasPeroFácil. 💡 Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales.

#1. Mercado Internacional 🌐
En Estados Unidos, la inflación interanual alcanzó el 3% (cuarto mes consecutivo al alza) y el desempleo se situó en el 4%, lo que evidencia una actividad económica robusta, a pesar de un crecimiento del PBI inferior a lo esperado. Además, se destacan los balances de empresas globales como Walmart, Alibaba, MercadoLibre y Nubank.

#2. Mercado Local Argentino 🇦🇷 📌
La inflación de enero se ubicó en el 2,2%, superando las expectativas, mientras que las reservas del Banco Central se ven presionadas por el turismo. Asimismo, se resalta a YPF S.A. (YPFD) como CEDEAR de la semana, dada su relevancia en hidrocarburos, energías renovables y su rol en el desarrollo de Vaca Muerta.

#3. Rendimiento de Acciones 📈
El informe presenta un ranking de acciones con desempeño destacado en el mercado local, en el cual figuran títulos como TGNO4, IRSA, TGSU2 y GGAL. Estos indicadores permiten identificar oportunidades en el ámbito bursátil.

#4. Rendimiento de CEDEARs 📊
Por otro lado, se resalta el rendimiento de los CEDEARs, en donde empresas internacionales como Alibaba, Coca-Cola, Satellogic y HUT se posicionan favorablemente. Esto refleja el interés de los inversores en instrumentos que permiten acceder a mercados globales.

#5. Perspectiva de Tasas e Inversión en Renta Fija 💹
El análisis abarca el comportamiento de las curvas de tasas fijas en pesos y dólares (bajo ley extranjera y local), lo que refleja las expectativas del mercado ante la evolución económica y la persistencia de la inflación, influyendo en la perspectiva de futuros recortes de tasas.

Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera. 👉",69,1,1,13/03/2025,574098
