username,text,likes,retweets,replies,views,created_at
brubankarg,"¡Último día! 

Recordá que todas tus compras con tarjeta y pagos de servicios mayores a $200 participan por premios.

¡No te pierdas la oportunidad de ganar $50.000! 

 Comprá, girá y ganá.

Ver bases y condiciones en 
brubank.com/promociones",14,1,12,0,2021-04-04T15:32:36.000Z
brubankarg," Hoy sábado todas tus compras con tarjeta y pagos de servicios mayores a $200 participan por premios.

Comprá, girá y ganá hasta $50.000 

Ver bases y condiciones en 
brubank.com/promociones",16,1,7,0,2021-04-03T15:33:08.000Z
brubankarg,"Fin de semana XXL con nuestra ruedita de promos 

Este viernes, sábado y domingo todas tus compras con tarjeta y pagos de servicios mayores a $200 participan por $50.000 

¡Comprá, girá y ganá!

Ver bases y condiciones en 
brubank.com/promociones",35,3,13,0,2021-04-02T15:36:48.000Z
brubankarg,"¡Mañana vuelve la ruedita de promos! Y esta vez en formato XXL 

Este viernes, sábado y domingo pagá con Brubank y ganá grandes premios ",61,2,22,0,2021-04-01T18:08:53.000Z
brubankarg,"Este sábado participá en nuestra ruedita de promos y ganá $50.000 

Recordá que todas tus compras con tarjeta y pagos de servicios mayores a $200 participan por premios instantáneos 

Ver bases y condiciones en 
brubank.com/promociones",15,1,5,0,2021-03-27T15:37:00.000Z
brubankarg,"Entre ayer y hoy miles de brubankers participaron de la ruedita de promos y ganaron 

Este sábado comprá con tu tarjeta Brubank o pagá tus servicios desde la app. 

¡No te pierdas la oportunidad de ganar hasta $50.000! 

Ver bases y condiciones en 
brubank.com/promociones",15,2,7,0,2021-03-13T21:39:38.000Z
brubankarg,"En lo que va del día 3.483 brubankers ganaron más de $215.350 

¡Todavía estás a tiempo!  Recordá que hoy y mañana todas tus compras y pagos de servicios participan por $50.000.

Ver bases y condiciones en 
brubank.com/promociones",24,1,17,0,2021-03-12T23:46:04.000Z
brubankarg,"¡Este viernes y sábado comprá, girá y ganá $50.000! 

Ver bases y condiciones en 
brubank.com/promociones",22,1,1,0,2021-03-12T23:08:13.000Z
brubankarg," ¡Volvió la ruedita de promos!  

Este viernes y sábado ¡ganá hasta $50.000!

 Pagá tus servicios desde la app y participá por premios instantáneos.

¡Brubankeá TODO y desafiá tu suerte! ",34,3,9,0,2021-03-12T19:06:09.000Z
brubankarg,"¡Vuelve la ruedita de promos! 

Este viernes y sábado todas tus compras y pagos de servicios participan por premios de $50, $100, $500, $1.000 y ¡$50.000!

Dicen que la tercera es la vencida 

Ver bases y condiciones en 
brubank.com/promociones",53,4,15,0,2021-03-11T21:42:46.000Z
brubankarg," ¡Hoy a las 19hs! 
@ebrogaming
 abre su Canal Oficial de Twitch junto a Juan Sebastián Verón y 
@momorelojero
. 

Link: 
twitch.com/SOMOSEBRO

¡No te lo pierdas!",16,3,3,0,2021-03-08T20:31:35.000Z
brubankarg,"¡Hoy también comprá, girá y ganá!  

¡Todavía estás a tiempo! Recordá que este sábado todas tus compras y pagos de servicios participan por $50.000 

Desafiá tu suerte y ¡participá por miles de premios! 

Ver bases y condiciones en 
brubank.com/promociones",27,1,14,0,2021-03-06T15:01:27.000Z
brubankarg,"¡Hoy a las 23hs gran debut de 
@ebrogaming
 en la #LigaMasterFlow! 

Mirá el partido en: 
- Flow Canal 601 
- 
twitch.tv/lvparg
- 
youtube.com/lvplas

 ¡Mucha suerte! ",44,2,4,0,2021-01-27T21:57:45.000Z
brubankarg,"Un banco 24/7 es el que está con vos todos los días del año. 
En estas fiestas, si tenés alguna consulta, escribinos. 

Si queres transferirle el regalo a tu sobrino, pagar un servicio justo antes de abrir un regalo y mucho más, hacelo desde nuestra app, las 24hs.",72,2,34,0,2020-12-24T12:38:26.000Z
brubankarg,"¡Ahora con Brubank podés pagar tus VEPs y servicios de AFIP directo desde la app!

Podés pagar tus propios VEPs y los de otra persona 

#BrubankeáServicios
#BrubankeáTodo",134,13,13,0,2020-12-21T21:34:18.000Z
brubankarg,"El Banco digital más grande de Argentina acompaña a 
@ebrogaming
 , nuevo participante de la LVP  

Esto se va poner bueno 

#SomosEBRO

@LVPargLoL",75,14,5,0,2020-12-18T18:55:23.000Z
brubankarg,"Orgullosos de acompañar a La Ensenada - La Aguada en un nuevo Abierto. 

¡Mucha suerte!  ",42,3,7,0,2020-12-01T18:27:41.000Z
brubankarg,"¡Pagar tus servicios en Brubank es mucho mejor!

Ahora antes de pagar un servicio te avisamos si tu factura aumentó o disminuyó con respecto al mes anterior.
También podés renombrar el servicio que quieras para ordenarlos a tu manera y de la forma más fácil.

#BrubankeáTodo",147,12,29,0,2020-11-13T21:11:42.000Z
brubankarg,"Un mensaje para todos los brubankers.

Cada vez que comprás dólares en Brubank, operás bajo la normativa de exterior y cambios del BCRA y la Ley Penal Cambiaria N19359 y modificatorias.

Enterate más ",261,56,318,0,2020-07-03T23:03:19.000Z
brubankarg,"¡Ya somos un millón de brubankers! 
En menos de un año y medio de nuestro lanzamiento, 1.000.000 de personas confiaron en nosotros para abrir su cuenta bancaria.

#UnMillónDeGracias ",0,105,278,0,2020-06-18T16:19:20.000Z
brubankarg,Retirá efectivo en cualquier cajero Banelco sin necesidad de tener tu tarjeta ,445,64,100,0,2020-06-16T20:40:38.000Z
brubankarg,"Si tenes alguna duda, siempre podes consultar las preguntas frecuentes en nuestra página web:",184,65,0,0,2020-04-30T19:11:52.000Z
brubankarg,"Pagá tus servicios y facturas desde tu casa, sin hacer filas. 
¡De la forma más rápida y segura! 

#BrubankeáTodo ",86,9,142,0,2020-04-29T18:52:17.000Z
brubankarg,"Desde Brubank queremos ayudarte a que puedas tener un mejor control de tus consumos 

 Con nuestro análisis de gastos vas a poder ver tus compras y transferencias en categorías, para saber exactamente en que estás usando tu plata.",108,9,59,0,2020-04-24T22:04:42.000Z
brubankarg,"¿No encontrás tu tarjeta? Pausala desde la app y así nadie la va a poder usar.
¿La encontraste? Volvela a activar y usala cuando quieras.

No es normal que un banco te guste, pero está pasando 
#BrubankeáTodo",185,11,15,0,2020-03-03T22:24:43.000Z
brubankarg,"Queremos decirte que para nosotros, nadie es más importante que vos.
Compartimos mucho más que una cuenta, compartimos un vínculo y siempre que nos necesites vamos a estar ahí 24/7.

No es normal que un banco te guste, pero está pasando.

¡Felíz día de los enamorados!
Brubank ",322,16,38,0,2020-02-14T12:35:56.000Z
brubankarg,"¿App recomendada en el AppStore?
App recomendada en el AppStore . 

Hacele caso a Apple y probá Brubank.",94,4,16,0,2020-02-10T22:58:09.000Z
brubankarg,¡Ya somos 300.000 Brubankers!,851,63,51,0,2020-02-04T20:06:19.000Z
brubankarg,"En menos de un año, ¡ya somos más de 250.000 Brubankers! ",331,35,54,0,2020-01-13T21:09:37.000Z
brubankarg,"Se termina un gran 2019,
¡¡Que arranque un excelente 2020!!

¡Les deseamos un feliz año nuevo a cada uno de ustedes!",177,11,23,0,2019-12-31T20:41:21.000Z
brubankarg,"¿Te vas de vacaciones? 
Elegí pagar tus compras internacionales en pesos o dólares .

#BrubankeáTodo",93,7,23,0,2019-12-26T21:25:47.000Z
brubankarg,"Charlando sobre el futuro de la banca digital hoy c/
@JuanBruchou
, CEO y Founder de 
@brubankarg
, en #HumanosConRecursos x 
@fmmilenium
. Un placer la visita! 
@GhidiniRodil
 #trabajo #empleo",18,3,3,0,2019-10-24T01:24:40.000Z
brubankarg,"Hoy miércoles desde 16:30hs x 
@fmmilenium
 entrevista EN VIVO a 
@JuanBruchou
 , Fundador de 
@brubankarg
. Todo sobre las #FinTech, uno de los sectores estrella del mercado laboral. 
@GhidiniRodil
 #trabajo",16,4,5,0,2019-10-23T12:09:58.000Z
brubankarg,"Informamos que nuestra aplicación se ve afectada por problemas de conexión general en la región de nuestro proveedor de Infraestructura. 

Reporte: 
status.azure.com/es-es/status

Nos encontramos trabajando en conjunto para solucionar cuanto antes el problema.",184,48,146,0,2019-10-21T17:43:44.000Z
brubankarg,"“Tenemos 105 mil usuarios, en todas las provincias y segmentos de mercado. 60% de los clientes se consiguen por el boca a boca” 
@JuanBruchou
 de 
@brubankarg
 #RevolucionFintech #ForbesArgentina",43,4,6,0,2019-10-03T14:30:54.000Z
brubankarg,"Ya son 100.000 personas las que cambiaron la relación con su banco. ¡Gracias a cada uno de ustedes, Brubankers!",379,51,75,0,2019-10-01T14:42:22.000Z
brubankarg,"¿Qué se necesita para crear un banco digital desde cero? Hoy Juan Bruchou, Founder & CEO de Brubank va a estar hablando en el Bogotá Fintech City 2019. 
@colombiafintech",57,3,9,0,2019-09-27T13:30:54.000Z
brubankarg,"¿Qué se necesita para crear un banco digital desde cero? Juan Bruchou, Founder & CEO de 
@brubankarg
 nos contará su historia. ¡Te esperamos! 
colombiafintech.co/bfc19",20,5,5,0,2019-09-20T13:22:16.000Z
brubankarg,"¡Bajate la nueva versión de Brubank tanto en iOS y Android!

Lanzamos una nueva versión de nuestra app que permite la compra venta de dólares de acuerdo a la nueva normativa del Banco Central.",99,14,49,0,2019-09-03T13:57:58.000Z
brubankarg,"¡Ya somos 50.000 Brubankers!
Muchas gracias a cada uno de ustedes  

Respondenos este tweet con GIFs de celebración que te gustaría sumar a nuestra app ",285,25,75,0,2019-08-23T23:42:46.000Z
brubankarg,"¡En Brubank podes abrir una cuenta a tus hijos! 
Enseñales a usar su tarjeta, a controlar sus gastos y a manejar su plata de una manera segura. 
#brubankeá",101,18,40,0,2019-07-30T20:57:02.000Z
brubankarg,"No más alarmas para llegar primero a hacer la fila. Comprá y vendé tus dólares, las 24hs, los 365 días del año, en cualquier parte, a cualquier hora y con la mejor cotización del mercado. Brubank. Dólares cuando quieras.",36,8,2,0,2019-05-17T21:00:14.000Z
brubankarg,"Tenés Brubank, tenés todo ya. Recibí y enviá dinero las 24hs, los 365 días del año, sin autorizaciones, costos ni trámites complicados. Transferencias inmediatas, seguras y tan simples como mandar un WhatsApp ",36,3,7,0,2019-05-16T21:00:18.000Z
brubankarg,"Usá tu tiempo como más te guste. Podés comprar y vender dólares los 365 días del año, en cualquier parte, a cualquier hora, con la mejor cotización del mercado, teniendo sólo tu celular a mano. Brubank. Dólares cuando quieras ",32,4,4,0,2019-05-10T21:00:25.000Z
brubankarg,"En 3 simples pasos, podés tener tu cuenta en Brubank y disfrutar de nuestros beneficios. Sin costos, seguro, transparente y ágil. Así de simple. Tu cuenta en Brubank, bien fácil ",29,2,9,0,2019-05-06T21:00:43.000Z
brubankarg,"Ayer Mateo sufrió un inconveniente. En menos de un minuto pausó su tarjeta de Brubank, la reportó como robada y solicitó el envío de una nueva a su domicilio. Todo desde su celular ",34,4,4,0,2019-05-06T02:59:49.000Z
brubankarg,"Te adelantamos el final de la película, porque vale la pena. En Brubank podés comprar y vender dólares las 24hs, los 365 días del año, con la mejor cotización ",29,2,6,0,2019-05-01T21:00:29.000Z
brubankarg,"Entendé tus gastos, para recuperar el control de tus finanzas. Pensando en vos, creamos categorías para esos consumos que son parte de tu día a día, incluso para los que no tienen una categoría.",16,0,1,0,2019-04-30T21:00:10.000Z
brubankarg,"Las 24hs. del día, los 365 días del año.Tus transferencias inmediatas, simples y seguras. Tan simple como Brubank.",35,6,3,0,2019-04-26T21:00:15.000Z
brubankarg,"No tenemos la máquina del tiempo, pero sí la mejor cotización en dólares , con la posibilidad de que los compres las 24hs. del día, los 365 días del año. Descargate nuestra App sin costos y se parte del banco que llegó para que recuperes el control de tus finanzas.",58,7,6,0,2019-04-15T21:00:19.000Z
brubankarg,"¡Transferile a tus contactos en segundos! 
Realizá transferencias inmediatas a cualquier cuenta de cualquier banco a cualquier hora. 

Somos así. Más libres, más ágiles, más vos. 

Recuperá en control de tu cuenta.",45,8,41,0,2019-01-16T21:53:10.000Z
brubankarg,"¡Gracias! 
Con Brubank podes comprar dólares las 24hs del día, todos los días de la semana!

Para nosotros es muy importante la opinión de todos ustedes, todo comentario nos sirve.",36,4,23,0,2019-01-15T19:45:28.000Z
brubankarg,"Te notificamos en el acto todos los movimientos de tu cuenta para que recuperes el control de tu plata.
 Bajate la app y recibí una invitación para ser parte de Brubank.
iOS 
itunes.apple.com/us/app/brubank
…
Android 
play.google.com/store/apps/det
…",15,2,10,0,2019-01-14T20:15:54.000Z
brubankarg,"Hola, somos Brubank, un banco hecho a tu medida. 
100% Simple. 100% Ágil. 100% Móvil. 100% Vos. 

 Bajate la app y solicitá una invitación para ser parte de Brubank. 
iOS 
itunes.apple.com/us/app/brubank
…
Android 
play.google.com/store/apps/det
…",140,69,38,0,2019-01-10T17:26:09.000Z
