Id,Username,Text,Created At,Retweets,Likes,Quote_count,Reply_count,View_count
1868635666130850077,Lemon Argentina,"¿Todavía no activaste Lemon Earn? Mirá el podio de rendimiento de la semana anterior:

🥇 $DAI 15.61%
🥈 $USDC 13.4%
🥉 $USDT 9.73%

El promedio de las stables fue de 12.91% 💸 https://t.co/laSS764lnf",Mon Dec 16 12:33:55 +0000 2024,0,7,0,1,2055
1868475433433673741,Lemon Argentina,La monedita quería cerrar bien arriba el fin de semana 😎🟠 https://t.co/WTDIKRom0o,Mon Dec 16 01:57:12 +0000 2024,4,48,0,1,3337
1867278103325896876,Lemon Argentina,BEST MEME NAVIDEÑO HASTA AHORA 🎄,Thu Dec 12 18:39:26 +0000 2024,2,39,0,1,3768
1867265970332455262,Lemon Argentina,"¿Querés terminar el año con BTC? 🟠

Todas las compras que venís haciendo para abrir las cajitas navideñas, además de darte cashback, suman chances para:

EL SORTEO NAVIDEÑO CON PREMIOS EN BITCOIN🎄🎅

Seguí limando la tarjetita porque entran todas las compras hasta el 22/12 📆 https://t.co/QfVG81b3dJ",Thu Dec 12 17:51:14 +0000 2024,7,73,1,24,28165
1867235139693981850,Lemon Argentina,"Rápido, ¿están para un sorteo de Bitcoin? 🤑💸🫰",Thu Dec 12 15:48:43 +0000 2024,7,320,1,152,12274
1866929782924972453,Lemon Argentina,"WhatsApp caído 🙃

Mejor sumate a la comunidad de Telegram de Lemon que acá sigue todo chill 😎👇 https://t.co/zmbTcXay2w",Wed Dec 11 19:35:20 +0000 2024,1,16,0,1,3650
1866888763554795968,Lemon Argentina,"¿Cómo viene siendo su suerte con las cajitas? 🎁🎄

Un amigo me pasó esto recién 😎 https://t.co/6i5rnO4067",Wed Dec 11 16:52:21 +0000 2024,1,18,0,19,3767
1866855983043281310,Lemon Argentina,"⌛️ ÚLTIMAS HORAS PARA PARTICIPAR ⌛️

Además, necesito que escuchen atentamente jingle de este  #LemonFridays y respondan la encuesta que dejo abajo🧵 

A ver qué opinan ustedes 👀",Wed Dec 11 14:42:05 +0000 2024,0,13,0,4,2737
1866847065432621249,Lemon Argentina,Starlink con la Lemon Card = Internet + cashback en Bitcoin🤝,Wed Dec 11 14:06:39 +0000 2024,2,45,0,0,3166
1866832730299961619,Lemon Argentina,Te desea felices fiestas: el mejor equipo de soporte ✨,Wed Dec 11 13:09:41 +0000 2024,0,23,0,2,2746
1866577843062444514,Lemon Argentina,"¿Estás para terminar el año con 100mil satoshis de arriba? 🟠

Metele RT y dejá tu $lemontag en la publicación de acá abajo que mañana sorteamos los 2 premios 👇",Tue Dec 10 20:16:51 +0000 2024,142,148,12,137,13811
1866489885575831933,Lemon Argentina,"Cosas que podés hacer con tu Lemon Card en @YPFoficial 

🚗 Cargar nafta y llevarte Bitcoin de cashback
🤤 Comprar alfajores riquísimos
💸 Retirar efectivo",Tue Dec 10 14:27:21 +0000 2024,1,20,0,1,2623
1866199040095924376,Lemon Argentina,"Mirá los números DeFi que trae esta notificación:

El rendimiento promedio de la semana pasada en las stables fue de 13.05% anual 🔥
 
El podio esta vez se repartió así:

🥇 $USDT 14.91% 
🥈 $USDC 14.21% 
🥉 $DAI 10.02%

Si TODAVÍA no lo hiciste, activá Lemon Earn en la app 📲 https://t.co/nQZmX1SHmx",Mon Dec 09 19:11:38 +0000 2024,0,22,0,6,2694
1866122891965648940,Lemon Argentina,"No sé, yo veo un limón por ahí abajo a la derecha🤭",Mon Dec 09 14:09:02 +0000 2024,0,35,0,4,3775
